NGC 4349 No 127 b,0,19.8,0,677.8,2.38,0.19,61,0,0,0,2200,3.9,0,-0.12,0,0.2,end
Kepler-1040 b,0,0,0.186,201.1214,0,0,0,0,0,0,0,0.98,0.96,0.01,5694,0,end
WASP-90 b,0,0.63,1.63,3.916243,0.0562,0,0,82.1,1840,0,340,1.55,1.98,0.11,6430,0,end
HD 101930 b,0,0.3,0,70.46,0.302,0.11,0,0,385.4,0,30.49,0.74,0,0.17,5079,0,end
Kepler-219 b,0,0,0.26883,4.585512,0,0,0,0,0,0,953.85,1.171,1.491,0,5786,0,end
Kepler-219 c,0,0,0.32625,22.714613,0,0,0,0,0,0,953.85,1.171,1.491,0,5786,0,end
Kepler-219 d,0,0,0.25608,47.903645,0,0,0,0,0,0,953.85,1.171,1.491,0,5786,0,end
Kepler-609 b,0,0,0.299,6.52121067,0,0,0,0,0,0,0,1.09,1.14,0.06,5971,0,end
Kepler-1600 b,0,0,0.279,386.370548,0,0,0,0,0,0,0,0.86,0.82,0.07,5214,0,end
KELT-12 b,0,0.95,1.79,5.03145,0.0671,0,0,84.46,0,0,360,1.592,2.37,0.19,6278,2.2,end
HIP 41378 b,0,0,0.26,15.5712,0,0,0,88.4,0,0,116,1.15,1.4,-0.11,6199,0,end
HIP 41378 c,0,0,0.228,31.6978,0,0,0,89.58,0,0,116,1.15,1.4,-0.11,6199,0,end
HIP 41378 d,0,0,0.353,157,0,0,0,0,0,0,116,1.15,1.4,-0.11,6199,0,end
HIP 41378 e,0,0,0.492,131,0,0,0,0,0,0,116,1.15,1.4,-0.11,6199,0,end
HIP 41378 f,0,0,0.91,324,0,0,0,0,0,0,116,1.15,1.4,-0.11,6199,0,end
Kepler-439 b,0,0,0.2,178.1396,0.563,0,0,89.95,0,0,693,0.884,0.866,0.02,5431,7.2,end
LkCa 15 b,0,0.5,0,0,14.7,0,0,50,0,0,145,0.97,0,0,4350,0.002,end
LkCa 15 c,0,0.5,0,0,18.6,0,0,50,0,0,145,0.97,0,0,4350,0.002,end
LkCa 15 d,0,0.5,0,0,24.7,0,0,50,0,0,145,0.97,0,0,4350,0.002,end
Kepler-525 b,0,0,0.235,18.68404933,0,0,0,0,0,0,0,0.95,1.15,0.11,5573,0,end
Kepler-1170 b,0,0,0.215,9.98969327,0,0,0,0,0,0,0,0.8,0.76,-0.09,5069,0,end
PSO J318.5-22,3,6.5,1.53,0,0,0,0,0,1160,0,24.6,0,0,0,0,0,end
HD 13808 b,0,0.0325,0,14.182,0.1017,0.17,0,0,617.8,0,28.6,0,0,0,5150,0,end
HD 13808 c,0,0.036,0,53.832,0.2476,0.43,0,0,391.9,0,28.6,0,0,0,5150,0,end
Kepler-1004 b,0,0.18,0.56,5.28789787,0.067,0,0,80.4,0,0,0,1.11,3.39,-0.04,4972,0,end
Kepler-450 b,2,0,0.548,28.454851,0.201,0.02,0,0,0,0,0,1.346,1.57,0,0,0,end
Kepler-450 c,2,0,0.234,15.413135,0.134,0.02,0,0,0,0,0,1.346,1.57,0,0,0,end
Kepler-450 d,2,0,0.0747,7.51464,0.083,0.14,0,0,0,0,0,1.346,1.57,0,0,0,end
Kepler-1316 b,0,0,0.316,87.9732136,0,0,0,0,0,0,0,1.04,1.12,0.03,5884,0,end
HD 175607 b,0,0.0283,0,8.98,0,0.11,142,0,0,0,45.27,0.71,0.7,-0.62,5392,10.32,end
HD 175607 c,0,0.11,0,1336.61,0,0.42,14,0,0,0,45.27,0.71,0.7,-0.62,5392,10.32,end
Kepler-1032 b,0,0,0.167,3.29011795,0,0,0,0,0,0,0,0.77,0.71,0.16,4647,0,end
Kepler-1616 b,0,0,0.091,6.76284377,0,0,0,0,0,0,0,1.21,1.34,0.02,6266,0,end
HIP 63242 b,0,9.18,0,124.6,0.565,0.23,118.2,0,0,0,135,1.54,0,-0.31,4839,0,end
Kepler-929 b,0,0,0.099,0.92103214,0,0,0,0,0,0,0,1.01,1.02,-0.04,5869,0,end
HD 113337 b,0,2.83,0,324,0.92,0.46,-140.8,0,0,0,36.9,1.4,1.5,0.07,0,0.15,end
Kepler-716 b,0,0,0.259,10.37168453,0,0,0,0,0,0,0,0.83,0.78,0,5099,0,end
KOI-188 b,0,0.25,0.978,3.79701816,0.0464,0,0,87.02,1070,0,650,0.93,0.86,0.24,5170,5,end
Kepler-174 b,0,0,0.17862,13.98179,0,0,0,0,0,0,360.14,0.602,0.622,0,4880,0,end
Kepler-174 c,0,0,0.13578,44.000529,0,0,0,0,0,0,360.14,0.602,0.622,0,4880,0,end
Kepler-174 d,0,0,0.19958,247.35373,0,0,0,0,0,0,360.14,0.602,0.622,0,4880,0,end
HD 142245 b,0,1.9,0,1299,2.77,0,0,0,292.8,0,109,1.69,5.2,0.23,4878,0,end
Kepler-1098 b,0,0,0.116,2.54307286,0,0,0,0,0,0,0,0.99,0.99,-0.02,5794,0,end
Kepler-1070 b,0,0,0.154,6.2216147,0,0,0,0,0,0,0,1.21,1.32,0.03,6261,0,end
Kepler-599 b,0,0,0.253,15.65562652,0,0,0,0,0,0,0,0.83,0.79,-0.02,5127,0,end
Kepler-1184 b,0,0,0.239,53.5991044,0,0,0,0,0,0,0,1.05,1.07,-0.04,5983,0,end
Kepler-818 b,0,0,0.456,10.03538581,0,0,0,0,0,0,0,0.94,0.92,-0.08,5638,0,end
WASP-18 b,0,10.43,1.165,0.9414518,0.02047,0.0088,0,86,2187.5,0,100,1.24,1.23,0,6400,0,end
Kepler-897 b,0,0,0.213,8.0472642,0,0,0,0,0,0,0,1.03,1.04,0.04,5839,0,end
Kepler-1624 b,0,0,0.509,3.29030452,0,0,0,0,0,0,0,0.5,0.47,0.06,3636,0,end
Kepler-1013 b,0,0,0.192,18.93054959,0,0,0,0,0,0,0,0.81,0.76,0.04,4954,0,end
iota Draconis b,0,8.82,0,510.702,1.275,0.713,0,69.9,598.2,0,31.5,1.4,12.8,0.15,4445,0,end
Kepler-1248 b,0,0,0.105,7.46725407,0,0,0,0,0,0,0,1.21,1.21,0.24,6149,0,end
Kepler-1613 b,0,0,0.186,1.5184299,0,0,0,0,0,0,0,1.08,1.12,0.01,6005,0,end
HD 113538 b,0,0.36,0,663.2,1.24,0.14,74,0,0,0,15.87,0.585,0.53,-0.24,4462,4.3,end
HD 113538 c,0,0.93,0,1818,2.44,0.2,280,0,0,0,15.87,0.585,0.53,-0.24,4462,4.3,end
HD 102117 b,0,0.172,0,20.67,0.1532,0.106,0,0,719.6,0,42,1.03,1.27,0.3,5672,0,end
HIP 74890 b,0,2.4,0,822.3,2.1,0.07,181.9,0,0,0,91.6,1.74,5.77,0.2,4850,0,end
Kepler-306 c,0,0,0.21416,7.240193,0,0,0,0,0,0,772.83,0.93,0.719,0,4954,0,end
Kepler-306 b,0,0,0.13852,4.646186,0,0,0,0,0,0,772.83,0.93,0.719,0,4954,0,end
Kepler-306 d,0,0,0.22509,17.326644,0,0,0,0,0,0,772.83,0.93,0.719,0,4954,0,end
Kepler-306 e,0,0,0.20687,44.840975,0,0,0,0,0,0,772.83,0.93,0.719,0,4954,0,end
Kepler-1617 b,0,0,0.107,27.4785572,0,0,0,0,0,0,0,1.15,1.22,0.01,6167,0,end
HD 166724 b,0,3.53,0,5144,5.42,0.734,202,0,0,0,42.3,0.81,0,-0.09,5150,4,end
Kepler-1044 b,0,0,0.238,6.77408868,0,0,0,0,0,0,0,1.08,1.11,0.04,5985,0,end
WASP-65 b,0,1.55,1.112,2.3114243,0.0334,0,0,88.8,1480,0,310,0.93,1.01,-0.07,5600,0,end
Kepler-1508 b,0,0,0.119,20.7056504,0,0,0,0,0,0,0,1.14,1.22,0.01,6158,0,end
Kepler-762 b,0,0,1.131,3.7705521,0,0,0,0,0,0,0,1.06,1.08,0.02,5944,0,end
WASP-7 b,0,0.96,1.33,4.9546416,0.0617,0,0,87.03,1359.5,0,140,1.276,1.432,0,6400,0,end
Kepler-602 b,0,0,0.186,15.28469497,0,0,0,0,0,0,0,1.08,1.13,-0.02,6062,0,end
Kepler-1313 b,0,0,0.157,3.83309118,0,0,0,0,0,0,0,0.92,0.85,0,5453,0,end
Kepler-472 b,0,0,0.287,4.17625551,0,0,0,0,0,0,0,0.85,0.78,0.16,4996,0,end
HD 147513 A b,2,1.21,0,528.4,1.32,0.26,0,0,0,0,12.9,0.92,1,-0.03,0,0,end
HD 89307 b,0,2,0,2199,3.34,0.25,0,0,146.5,0,30.9,1.028,1.05,-0.14,5950,0,end
Kepler-813 b,0,0,0.191,19.12947337,0,0,0,0,0,0,0,0.95,0.93,-0.13,5743,0,end
Kepler-1015 b,0,0,0.317,16.00494214,0,0,0,0,0,0,0,1.49,1.81,0.06,6769,0,end
EPIC 201549860 b,2,0,0.172,5.608352,0.055,0.12,41.16,0,0,0,249,0.701968,0.619575,0.05,4402.713379,0,end
EPIC 201549860 c,2,0,0.118,2.399964,0.031,0.13,-74.55,88.98,0,0,249,0.701968,0.619575,0.05,4402.713379,0,end
Kepler-1597 b,0,0,0.095,2.94654179,0,0,0,0,0,0,0,1.25,1.39,0.02,6377,0,end
HIP 68468 b,0,0.011,0,1.8372,0.029743,0.41,0,0,0,0,87.8,1.05,0,0.065,5857,5.9,end
HIP 68468 c,0,0.094,0,194,0.665,0.04,0,0,0,0,87.8,1.05,0,0.065,5857,5.9,end
Kepler-1468 b,0,0,0.154,8.23984869,0,0,0,0,0,0,0,1.04,1.05,0.03,5893,0,end
Kepler-1468 c,0,0,0.103,3.54553021,0,0,0,0,0,0,0,1.04,1.05,0.03,5893,0,end
Qatar-1 b,0,1.33,1.164,1.42002504,0.02343,0,0,83.82,1389,0,0,0.85,0.8,0.2,4910,4.5,end
Kepler-1203 b,0,0,0.095,0.58800076,0,0,0,0,0,0,0,0.64,0.61,0.01,4105,0,end
Kepler-723 b,0,0,1.088,4.08227507,0,0,0,0,0,0,0,0.92,0.89,0,5539,0,end
WASP-85 A b,2,1.265,1.24,2.6556777,0.039,0,0,89.69,1452,0,128,1.09,0.935,0.08,6112,0,end
Kepler-1638 b,0,0,0.167,259.33683,0,0,0,0,0,0,0,0.97,0.95,-0.01,5710,0,end
Kepler-1151 b,0,0,0.198,65.6478424,0,0,0,0,0,0,0,0.88,0.85,-0.11,5470,0,end
Kepler-498 b,0,0,0.27,9.61375356,0,0,0,0,0,0,0,0.98,0.96,-0.04,5744,0,end
Kepler-473 b,0,0,0.364,14.55731705,0,0,0,0,0,0,0,1.06,1.34,0.12,5816,0,end
Kepler-904 b,0,0,0.158,3.02166863,0,0,0,0,0,0,0,1.16,1.25,0.05,6160,0,end
HD 114762 b,2,10.98,0,83.9151,0.353,0.3354,0,0,486.8,0,39.46,0.84,1.24,-0.71,5934,0,end
Kepler-198 b,0,0,0.25699,17.790037,0,0,0,0,0,0,516.78,0.958,0.94,0,5574,0,end
Kepler-198 c,0,0,0.22509,49.567416,0,0,0,0,0,0,516.78,0.958,0.94,0,5574,0,end
Kepler-198 d,0,0,0.136,1.31184443,0,0,0,0,0,0,516.78,0.958,0.94,0,5574,0,end
EPIC 201617985 b,0,0,0.164,7.28161,0.0586,0,0,0,518,0,111,0.52,0.49,-0.08,3742,0,end
Kepler-747 b,0,0,0.47,35.61760587,0,0,0,0,0,0,0,0.82,0.78,-0.03,5096,0,end
Kepler-471 b,0,0,1.335,5.01423457,0,0,0,0,0,0,0,1.49,1.8,0.07,6733,0,end
HATS-46 b,0,0.173,0.903,4.7423729,0.05367,0.559,0,87.32,0,0,448,0.917,0.853,-0.06,5495,3,end
Kepler-857 b,0,0,0.607,85.35129427,0,0,0,0,0,0,0,0.99,0.99,0.02,5773,0,end
HD 33142 b,0,1.3,0,326.6,1.06,0.12,143,0,0,0,116,1.62,4.2,0.05,5052,0,end
HD 33142 c,0,5.97,0,834,2.04,0.05,322,0,0,0,116,1.62,4.2,0.05,5052,0,end
2M 1938+4603 b,1,1.9,0,416,0.92,0,0,0,0,0,0,0,0,0,0,0,end
Kepler-665 b,0,0,0.232,16.01310205,0,0,0,0,0,0,0,0.79,0.74,-0.03,4913,0,end
HD 45364 b,0,0.1872,0,226.93,0.6813,0.1684,0,0,273.1,0,32.6,0.82,0,-0.17,5434,0,end
HD 45364 c,0,0.6579,0,342.85,0.8972,0.0974,0,0,238.3,0,32.6,0.82,0,-0.17,5434,0,end
Kepler-928 b,0,0,0.142,3.9324613,0,0,0,0,0,0,0,0.73,0.7,-0.11,4700,0,end
Kepler-629 b,0,0,0.123,7.2385854,0,0,0,0,0,0,0,0.93,0.84,0.01,5444,0,end
Kepler-120 b,0,0,0.19593,6.312501,0,0,0,0,0,0,267.74,0.654,0.534,0,4096,0,end
Kepler-120 c,0,0,0.13943,12.794585,0,0,0,0,0,0,267.74,0.654,0.534,0,4096,0,end
Kepler-1302 b,0,0,0.128,8.83922659,0,0,0,0,0,0,0,0.86,0.82,0.04,5236,0,end
Kepler-1129 b,0,0,0.264,24.3397804,0,0,0,0,0,0,0,1,1,-0.04,5831,0,end
Kepler-1129 c,0,0,0.244,76.5369586,0,0,0,0,0,0,0,1,1,-0.04,5831,0,end
BD-10 3166 b,0,0.408,0,3.48777,0.0427,0.019,334,0,0,0,65.19,0.85,0.81,0.382,5393,0,end
omi CrB b,0,1.5,0,187.83,0.83,0.191,79,0,0,0,82.8,2.13,10.5,-0.29,4749,0,end
Kepler-390 b,0,0,0.07473,6.738088,0,0,0,0,0,0,429.55,0.844,0.776,0,5166,0,end
Kepler-390 c,0,0,0.07199,13.060022,0,0,0,0,0,0,429.55,0.844,0.776,0,5166,0,end
TAP 26 b,0,1.73,0,10.91,0.0975,0,0,0,0,0,0,1.04,1.36,0,0,0.017,end
1RXS1609 b,0,0,1.7,0,0,0,0,0,2000,0,145,0.85,1.35,0,4060,0.011,end
Kepler-1531 b,0,0,0.099,1.13854338,0,0,0,0,0,0,0,1.16,1.27,-0.03,6260,0,end
Kepler-1186 b,0,0,0.199,16.07677615,0,0,0,0,0,0,0,0.95,0.93,0,5635,0,end
HD 984 b,0,65,0,0,18,0,0,0,2730,0,47.1,1.2,0,0,6315,80,end
Kepler-1382 b,0,0,0.168,16.3583055,0,0,0,0,0,0,0,1.36,1.72,0.3,6161,0,end
Kepler-724 b,0,0,0.294,3.31494634,0,0,0,0,0,0,0,0.9,0.86,-0.02,5437,0,end
HD 195689 b,0,0,0,1.48,0,0,0,0,0,0,0,0,0,0,10170,0,end
HD 219134 b,0,0.01491,0.14292,3.092926,0.03876,0,0,85.05,0,0,6.546,0.81,0.778,0.11,4699,12.9,end
HD 219134 c,0,0.01372,0.1348,6.76458,0.0653,0.062,70,87.28,0,0,6.546,0.81,0.778,0.11,4699,12.9,end
HD 219134 f,0,0.02297,0,22.717,0.1463,0.148,81,0,0,0,6.546,0.81,0.778,0.11,4699,12.9,end
HD 219134 d,0,0.050877,0,46.859,0.237,0.138,173,0,0,0,6.546,0.81,0.778,0.11,4699,12.9,end
HD 219134 g,0,0.034,0,94.2,0.3753,0,0,0,0,0,6.546,0.81,0.778,0.11,4699,12.9,end
HD 219134 e,0,0.223,0,1842,2.56,0.34,-14.58,0,0,0,6.546,0.81,0.778,0.11,4699,12.9,end
HD 219134 h,0,0.281,0,2198,3.064,0.37,180,0,0,0,6.546,0.81,0.778,0.11,4699,12.9,end
KOI-523.02,0,0.00535,0.26428,36.855,0,0,0,0,0,0,1387.37,0.93,0.98,0,6197,1.8,end
KOI-523.01,0,0.01982,0.64703,49.412,0,0,0,0,0,0,1387.37,0.93,0.98,0,6197,1.8,end
Kepler-1270 b,0,0,0.296,6.03356196,0,0,0,0,0,0,0,1.28,3.38,-0.02,5047,0,end
K2-136 b,2,0,0.0883,7.975292,0,0.1,12,89.3,0,0,59.4,0.74,0.66,0.15,4499,0,end
K2-136 c,2,0,0.2596,17.307137,0,0.13,24,89.6,0,0,59.4,0.74,0.66,0.15,4499,0,end
K2-136 d,2,0,0.1294,25.575065,0,0.14,2,89.4,0,0,59.4,0.74,0.66,0.15,4499,0,end
61 Vir b,0,0.016,0,4.215,0.050201,0.12,105,0,0,0,8.52,0.95,0.963,0.05,5571,6.3,end
61 Vir c,0,0.0573,0,38.021,0.2175,0.14,341,0,0,0,8.52,0.95,0.963,0.05,5571,6.3,end
61 Vir d,0,0.0721,0,123.01,0.476,0.35,314,0,0,0,8.52,0.95,0.963,0.05,5571,6.3,end
Kepler-1274 b,0,0,0.127,6.98152703,0,0,0,0,0,0,0,1.45,2.17,0.11,6179,0,end
Kepler-1415 b,0,0,0.115,0.63642408,0,0,0,0,0,0,0,0.89,0.84,0.12,5267,0,end
CoRoT-13 b,0,1.308,0.885,4.03519,0.051,0,0,88.02,1166.5,0,1310,1.09,1.01,0.01,5945,0,end
Kepler-960 b,0,0,0.204,3.12686223,0,0,0,0,0,0,0,0.77,0.72,0.02,4755,0,end
Kepler-352 c,0,0,0.113,16.332995,0,0,0,0,0,0,279.58,0,0.781,0,5212,0,end
Kepler-352 b,0,0,0.07837,10.05537,0,0,0,0,0,0,279.58,0,0.781,0,5212,0,end
HD 205739 b,0,1.37,0,279.8,0.896,0.27,0,0,330.2,0,90.3,1.22,1.33,0.19,6176,0,end
HD 137388 b,0,0.223,0,330,0.89,0.36,0,0,219.9,0,38,0.86,0.82,0.18,5240,0,end
Kepler-976 b,0,0,0.353,105.9564148,0,0,0,0,0,0,0,0.87,0.83,0.07,5232,0,end
HD 102195 b,0,0.45,0,4.113775,0.049,0,0,0,963.1,0,28.98,0.926,0.835,0.05,5291,0,end
Kepler-1383 b,0,0,0.126,13.9093583,0,0,0,0,0,0,0,1.26,1.44,0.03,6370,0,end
Kepler-201 b,0,0,0.22418,25.672083,0,0,0,0,0,0,608.78,1.177,1.229,0,6065,0,end
Kepler-201 c,0,0,0.25972,151.884058,0,0,0,0,0,0,608.78,1.177,1.229,0,6065,0,end
NN Ser (AB) c,1,6.96,0,5654.6797,5.389,0.142,317,0,0,0,500,0,0,0,0,0,end
NN Ser (AB) d,1,1.74,0,2793,3.358,0.223,48,0,0,0,500,0,0,0,0,0,end
Kepler-393 b,0,0,0.11756,9.182417,0,0,0,0,0,0,788.49,1.38,1.382,0,6189,0,end
Kepler-393 c,0,0,0.1212,14.613612,0,0,0,0,0,0,788.49,1.38,1.382,0,6189,0,end
Kepler-1000 b,0,0,0.425,120.0181272,0,0,0,0,0,0,0,1.4,1.51,0.35,6453,0,end
Kepler-1369 b,0,0,0.24,25.873148,0,0,0,0,0,0,0,0.99,0.99,0,5761,0,end
NGTS-1 b,0,0.812,1.33,2.647298,0.0326,0.016,0,0,790,0,224,0.617,0.573,0,3916,0,end
Kepler-911 b,0,0,0.232,20.310501,0,0,0,0,0,0,0,1.34,1.99,0.03,6112,0,end
Kepler-535 b,0,0,0.211,4.90332155,0,0,0,0,0,0,0,1.18,1.27,0.13,6123,0,end
Kepler-1007 b,0,0,0.128,5.18500207,0,0,0,0,0,0,0,0.73,0.7,0.03,4587,0,end
6 Lyn b,0,2.21,0,874.774,2.18,0.059,314.9,2,0,0,55.8,1.82,5.2,-0.13,4978,0,end
EPIC 211969807 b,0,0,0.17,1.97419,0,0.18,0,88,0,0,181.5,0.51,0.48,0.14,3660,0.79,end
Kepler-368 b,0,0,0.29708,26.84768,0,0,0,0,0,0,765.99,0.97,2.019,0,5502,0,end
Kepler-368 c,0,0,0.35359,72.379334,0,0,0,0,0,0,765.99,0.97,2.019,0,5502,0,end
Kepler-452 b,0,0,0.148542,384.843,1.046,0,0,89.806,265,0,430,1.037,1.11,0.21,5757,6,end
Kepler-238 e,0,0,0.75274,23.653647,0,0,0,0,0,0,1659.85,0.97,1.43,0,5751,0,end
Kepler-238 d,0,0,0.27977,13.233549,0,0,0,0,0,0,1659.85,0.97,1.43,0,5751,0,end
Kepler-238 c,0,0,0.2178,6.155557,0,0,0,0,0,0,1659.85,0.97,1.43,0,5751,0,end
Kepler-238 b,0,0,0.15766,2.090876,0,0,0,0,0,0,1659.85,0.97,1.43,0,5751,0,end
Kepler-238 f,0,0,0.25152,50.44411,0,0,0,0,0,0,1659.85,0.97,1.43,0,5751,0,end
Kepler-835 b,0,0,0.249,11.41909375,0,0,0,0,0,0,0,1.08,1.11,0.08,5954,0,end
HD 217786 b,2,13,0,1319,2.38,0.4,100,0,0,0,54.9,1.02,1.27,-0.135,5966,7.6,end
Kepler-533 b,0,0,0.302,28.51120525,0,0,0,0,0,0,0,0.78,0.72,0.01,4758,0,end
Kepler-1053 b,0,0,0.087,2.41435165,0,0,0,0,0,0,0,0.74,0.69,0.1,4529,0,end
KIC 10525077 b,0,0,0.491,854.083,0,0,0,89.861,0,0,0,1.01,1.01,-0.04,6091,0,end
KOI-5800.01,0,0,0.1213,11.0068817,0,0,0,89.95,0,0,0,1.01,1.01,-0.04,6091,0,end
Kepler-1583 b,0,0,0.054,9.32807355,0,0,0,0,0,0,0,0.94,0.91,-0.07,5645,0,end
HD 23079 b,0,2.5,0,626,1.5,0.02,0,0,223.8,0,34.8,1.1,1.13,-0.24,5848,0,end
WASP-94 A b,2,0.452,1.72,3.9501907,0.055,0,0,88.7,0,0,180,1.29,1.36,0.26,6170,0,end
WASP-94 B b,2,0.618,0,2.00839,0.0335,0,0,0,0,0,180,1.24,1.35,0.23,6040,0,end
Kepler-366 b,0,0,0.13305,3.281959,0,0,0,0,0,0,1268.38,1.1,1.048,0,6209,0,end
Kepler-366 c,0,0,0.16312,12.51616,0,0,0,0,0,0,1268.38,1.1,1.048,0,6209,0,end
WASP-97 b,0,1.32,1.13,2.07276,0.03303,0,0,88,1555,0,0,1.12,1.06,0.23,5640,11.9,end
POTS-1 b,0,2.31,0.941,3.1606296,0.03734,0,0,88.6,0,0,1200,0.695,0.588,-0.03,4400,0,end
Kepler-871 b,0,0,0.334,22.0459018,0,0,0,0,0,0,0,1.11,1.14,0.09,5993,0,end
Kepler-32 b,0,0,0.19137,5.901263,0,0,0,0,0,0,399,0.58,0.53,0,3900,0,end
Kepler-32 c,0,0,0.20231,8.752212,0,0,0,0,0,0,399,0.58,0.53,0,3900,0,end
Kepler-32 d,0,0,0.2178,22.780815,0,0,0,0,0,0,399,0.58,0.53,0,3900,0,end
Kepler-32 e,0,0,0.10024,2.896027,0,0,0,0,0,0,399,0.58,0.53,0,3900,0,end
Kepler-32 f,0,0,0.0729,0.74295,0,0,0,0,0,0,399,0.58,0.53,0,3900,0,end
KOI-1873.02,0,0.07046,0.2096,34.921,0,0,0,0,0,0,1680.75,0.98,0.97,0,6134,0.3,end
KOI-1873.01,0,0.10286,0.4921,71.312,0,0,0,0,0,0,1680.75,0.98,0.97,0,6134,0.3,end
WASP-22 b,0,0.588,1.158,3.5327313,0.04698,0,0,88.26,1297.5,0,300,1.1,1.13,-0.05,6000,0,end
Kepler-1381 b,0,0,0.201,25.3842686,0,0,0,0,0,0,0,0.96,0.94,-0.1,5747,0,end
HD 41004 A b,2,2.54,0,963,1.7,0.74,0,0,174.8,0,43.03,0.4,0,-0.09,5035,0,end
Kepler-1092 b,0,0,0.185,58.6017925,0,0,0,0,0,0,0,0.99,1,-0.09,5862,0,end
Kepler-1350 b,0,0,0.225,4.4968604,0,0,0,0,0,0,0,0.55,0.53,-0.06,3827,0,end
Kepler-1350 c,0,0,0.154,1.76678906,0,0,0,0,0,0,0,0.55,0.53,-0.06,3827,0,end
HATS-30 b,0,0.706,1.175,3.1743516,0.04354,0.048,0,86.84,0,0,339,1.093,1.061,0.06,5943,2.3,end
HD 62509 b,0,2.9,0,589.64,1.69,0.02,0,0,482.6,0,10.34,1.47,9.3,0.19,4666,0,end
Kepler-1532 b,0,0,0.12,1.09366356,0,0,0,0,0,0,0,0.91,0.88,-0.1,5559,0,end
Kepler-430 b,0,0,0.29,35.968,0.2244,0,0,0,0,0,0,1.166,1.485,0,5884,0,end
Kepler-430 c,0,0,0.156,110.979,0.4757,0,0,0,0,0,0,1.166,1.485,0,5884,0,end
Kepler-975 b,0,0,0.132,1.97034246,0,0,0,0,0,0,0,0.8,0.75,0.07,4897,0,end
Kepler-292 f,0,0,0.21416,20.834237,0,0,0,0,0,0,1216.22,0.834,0.826,0,5299,0,end
Kepler-292 d,0,0,0.20322,7.055679,0,0,0,0,0,0,1216.22,0.834,0.826,0,5299,0,end
Kepler-292 e,0,0,0.24332,11.97901,0,0,0,0,0,0,1216.22,0.834,0.826,0,5299,0,end
Kepler-292 c,0,0,0.13396,3.715335,0,0,0,0,0,0,1216.22,0.834,0.826,0,5299,0,end
Kepler-292 b,0,0,0.12029,2.580827,0,0,0,0,0,0,1216.22,0.834,0.826,0,5299,0,end
Kepler-374 c,0,0,0.10024,3.282807,0,0,0,0,0,0,950.89,1.03,0.911,0,5977,0,end
Kepler-374 d,0,0,0.11938,5.028219,0,0,0,0,0,0,950.89,1.03,0.911,0,5977,0,end
Kepler-374 b,0,0,0.09386,1.897806,0,0,0,0,0,0,950.89,1.03,0.911,0,5977,0,end
Kepler-1122 b,0,0,0.182,42.1917357,0,0,0,0,0,0,0,0.92,0.89,-0.03,5544,0,end
Kepler-995 b,0,0,0.241,28.26731672,0,0,0,0,0,0,0,0.83,0.8,-0.07,5206,0,end
Kepler-872 b,0,0,0.178,2.57885507,0,0,0,0,0,0,0,1.05,1.08,0.04,5902,0,end
WASP-41 b,0,0.94,1.18,3.052404,0.04,0,0,89.4,0,0,180,0.93,0.87,0.06,5545,0,end
WASP-41 c,0,3.18,0,421,1.07,0.294,353,0,0,0,180,0.93,0.87,0.06,5545,0,end
HD 20794 b,0,0.0084933,0,18.315,0.1207,0,0,0,661,0,6.06,0.7,0,-0.4,5490,0,end
HD 20794 c,0,0.00754968,0,40.114,0.2036,0,0,0,508.9,0,6.06,0.7,0,-0.4,5490,0,end
HD 20794 d,0,0.015099,0,90.309,0.3499,0,0,0,388.2,0,6.06,0.7,0,-0.4,5490,0,end
HD 162020 b,0,14.4,0,8.428198,0.074,0.277,0,0,656.4,0,31.26,0.75,0.71,0.01,4830,0,end
HD 31253 b,0,0.5,0,466,1.26,0.3,244,0,0,0,50.3,1.23,1.71,0.16,5960,3,end
Kepler-1317 b,0,0,0.139,0.56887443,0,0,0,0,0,0,0,0.83,0.79,-0.01,5144,0,end
Kepler-910 b,0,0,0.073,2.36436901,0,0,0,0,0,0,0,1.26,1.5,0.12,6230,0,end
HD 43197 b,0,0.6,0,327.8,0.92,0.83,0,0,239.6,0,54.9,0.96,1,0.4,5508,0,end
Kepler-1455 b,0,0,0.193,49.276764,0,0,0,0,0,0,0,0.62,0.6,-0.02,4075,0,end
Kepler-772 b,0,0,0.162,12.99207337,0,0,0,0,0,0,0,0.98,1.11,0.03,5714,0,end
2MASS J0219-3925 B,0,13.9,1.44,0,0,0,0,0,1683,0,39.4,0.108,0.281,0,3064,0,end
Kepler-1190 b,0,0,0.119,10.45843441,0,0,0,0,0,0,0,0.76,0.72,-0.02,4730,0,end
EPIC 201384232 b,2,0,0.23,30.94191,0.1898,0,0,0,615,0,343,0.97,0.96,-0.14,5850,0,end
Kepler-59 b,0,0.003828,0.100243,11.8681707,0,0,0,0,0,0,811.89,1.04,0.94,0,6074,0,end
Kepler-59 c,0,0.012848,0.180438,17.9801235,0,0,0,0,0,0,811.89,1.04,0.94,0,6074,0,end
Kepler-828 b,0,0,0.135,0.56785714,0,0,0,0,0,0,0,0.81,0.77,-0.02,5039,0,end
Kepler-881 b,0,0,0.159,4.44448017,0,0,0,0,0,0,0,1.06,1.09,0,5961,0,end
Kepler-1247 b,0,0,0.208,13.71220213,0,0,0,0,0,0,0,0.86,0.82,-0.05,5303,0,end
HATS-44 b,0,0.56,1.067,2.7439004,0.03649,0.279,0,84.65,0,0,463,0.86,0.847,0.32,5080,9.7,end
